557	4	2220	614931
558	4	2224	617151
559	4	2228	619375
560	4	2232	621603
561	4	2236	623835
562	4	2240	626071
563	4	2244	628311
564	4	2248	630555
565	4	2252	632803
566	4	2256	635055
567	4	2260	637311
568	4	2264	639571
569	4	2268	641835
570	4	2272	644103
571	4	2276	646375
572	4	2280	648651
573	4	2284	650931
574	4	2288	653215
575	4	2292	655503
576	4	2296	657795
577	4	2300	660091
578	4	2304	662391
579	4	2308	664695
580	4	2312	667003
581	4	2316	669315
582	4	2320	671631
583	4	2324	673951
584	4	2328	676275
585	4	2332	678603
586	4	2336	680935
587	4	2340	683271
588	4	2344	685611
589	4	2348	687955
590	4	2352	690303
591	4	2356	692655
592	4	2360	695011
593	4	2364	697371
594	4	2368	699735
595	4	2372	702103
596	4	2376	704475
597	4	2380	706851
598	4	2384	709231
599	4	2388	711615
600	4	2392	714003
601	4	2396	716395
602	4	2400	718791
603	4	2404	721191
604	4	2408	723595
605	4	2412	726003
606	4	2416	728415
607	4	2420	730831
608	4	2424	733251
609	4	2428	735675
610	4	2432	738103
611	4	2436	740535
612	4	2440	742971
613	4	2444	745411
614	4	2448	747855
615	4	2452	750303
616	4	2456	752755
617	4	2460	755211
618	4	2464	757671
619	4	2468	760135
620	4	2472	762603
621	4	2476	765075
622	4	2480	767551
623	4	2484	770031
624	4	2488	772515
625	4	2492	775003
626	4	2496	777495
627	4	2500	779991
628	4	2504	782491
629	4	2508	784995
630	4	2512	787503
631	4	2516	790015
632	4	2520	792531
633	4	2524	795051
634	4	2528	797575
635	4	2532	800103
636	4	2536	802635
637	4	2540	805171
638	4	2544	807711
639	4	2548	810255
640	4	2552	812803
641	4	2556	815355
642	4	2560	817911
643	4	2564	820471
644	4	2568	823035
645	4	2572	825603
646	4	2576	828175
647	4	2580	830751
648	4	2584	833331
649	4	2588	835915
650	4	2592	838503
651	4	2596	841095
652	4	2600	843691
653	4	2604	846291
654	4	2608	848895
655	4	2612	851503
656	4	2616	854115
657	4	2620	856731
658	4	2624	859351
659	4	2628	861975
660	4	2632	864603
661	4	2636	867235
662	4	2640	869871
663	4	2644	872511
664	4	2648	875155
665	4	2652	877803
666	4	2656	880455
667	4	2660	883111
668	4	2664	885771
669	4	2668	888435
670	4	2672	891103
671	4	2676	893775
672	4	2680	896451
673	4	2684	899131
674	4	2688	901815
675	4	2692	904503
676	4	2696	907195
677	4	2700	909891
678	4	2704	912591
679	4	2708	915295
680	4	2712	918003
681	4	2716	920715
682	4	2720	923431
683	4	2724	926151
684	4	2728	928875
685	4	2732	931603
686	4	2736	934335
687	4	2740	937071
688	4	2744	939811
689	4	2748	942555
690	4	2752	945303
691	4	2756	948055
692	4	2760	950811
693	4	2764	953571
694	4	2768	956335
695	4	2772	959103
696	4	2776	961875
697	4	2780	964651
698	4	2784	967431
699	4	2788	970215
700	4	2792	973003
701	4	2796	975795
702	4	2800	978591
703	4	2804	981391
704	4	2808	984195
705	4	2812	987003
706	4	2816	989815
707	4	2820	992631
708	4	2824	995451
709	4	2828	998275
710	4	2832	1001103
711	4	2836	1003935
712	4	2840	1006771
713	4	2844	1009611
714	4	2848	1012455
715	4	2852	1015303
716	4	2856	1018155
717	4	2860	1021011
718	4	2864	1023871
719	4	2868	1026735
720	4	2872	1029603
721	4	2876	1032475
722	4	2880	1035351
723	4	2884	1038231
724	4	2888	1041115
725	4	2892	1044003
726	4	2896	1046895
727	4	2900	1049791
728	4	2904	1052691
729	4	2908	1055595
730	4	2912	1058503
731	4	2916	1061415
732	4	2920	1064331
733	4	2924	1067251
734	4	2928	1070175
735	4	2932	1073103
736	4	2936	1076035
737	4	2940	1078971
738	4	2944	1081911
739	4	2948	1084855
740	4	2952	1087803
741	4	2956	1090755
742	4	2960	1093711
743	4	2964	1096671
744	4	2968	1099635
745	4	2972	1102603
746	4	2976	1105575
747	4	2980	1108551
748	4	2984	1111531
749	4	2988	1114515
750	4	2992	1117503
751	4	2996	1120495
752	4	3000	1123491
753	4	3004	1126491
754	4	3008	1129495
755	4	3012	1132503
756	4	3016	1135515
757	4	3020	1138531
758	4	3024	1141551
759	4	3028	1144575
760	4	3032	1147603
761	4	3036	1150635
762	4	3040	1153671
763	4	3044	1156711
764	4	3048	1159755
765	4	3052	1162803
766	4	3056	1165855
767	4	3060	1168911
768	4	3064	1171971
769	4	3068	1175035
770	4	3072	1178103
771	4	3076	1181175
772	4	3080	1184251
773	4	3084	1187331
774	4	3088	1190415
775	4	3092	1193503
776	4	3096	1196595
777	4	3100	1199691
778	4	3104	1202791
779	4	3108	1205895
780	4	3112	1209003
781	4	3116	1212115
782	4	3120	1215231
783	4	3124	1218351
784	4	3128	1221475
785	4	3132	1224603
786	4	3136	1227735
787	4	3140	1230871
788	4	3144	1234011
789	4	3148	1237155
790	4	3152	1240303
791	4	3156	1243455
792	4	3160	1246611
793	4	3164	1249771
794	4	3168	1252935
795	4	3172	1256103
796	4	3176	1259275
797	4	3180	1262451
798	4	3184	1265631
799	4	3188	1268815
800	4	3192	1272003
801	4	3196	1275195
802	4	3200	1278391
803	4	3204	1281591
804	4	3208	1284795
805	4	3212	1288003
806	4	3216	1291215
807	4	3220	1294431
808	4	3224	1297651
809	4	3228	1300875
810	4	3232	1304103
811	4	3236	1307335
812	4	3240	1310571
813	4	3244	1313811
814	4	3248	1317055
815	4	3252	1320303
816	4	3256	1323555
817	4	3260	1326811
818	4	3264	1330071
819	4	3268	1333335
820	4	3272	1336603
821	4	3276	1339875
822	4	3280	1343151
823	4	3284	1346431
824	4	3288	1349715
825	4	3292	1353003
826	4	3296	1356295
827	4	3300	1359591
828	4	3304	1362891
829	4	3308	1366195
830	4	3312	1369503
831	4	3316	1372815
832	4	3320	1376131
833	4	3324	1379451
834	4	3328	1382775
835	4	3332	1386103
836	4	3336	1389435
837	4	3340	1392771
838	4	3344	1396111
839	4	3348	1399455
840	4	3352	1402803
841	4	3356	1406155
842	4	3360	1409511
843	4	3364	1412871
844	4	3368	1416235
845	4	3372	1419603
846	4	3376	1422975
847	4	3380	1426351
848	4	3384	1429731
849	4	3388	1433115
850	4	3392	1436503
851	4	3396	1439895
852	4	3400	1443291
853	4	3404	1446691
854	4	3408	1450095
855	4	3412	1453503
856	4	3416	1456915
857	4	3420	1460331
858	4	3424	1463751
859	4	3428	1467175
860	4	3432	1470603
861	4	3436	1474035
862	4	3440	1477471
863	4	3444	1480911
864	4	3448	1484355
865	4	3452	1487803
866	4	3456	1491255
867	4	3460	1494711
868	4	3464	1498171
869	4	3468	1501635
870	4	3472	1505103
871	4	3476	1508575
872	4	3480	1512051
873	4	3484	1515531
874	4	3488	1519015
875	4	3492	1522503
876	4	3496	1525995
877	4	3500	1529491
878	4	3504	1532991
879	4	3508	1536495
880	4	3512	1540003
881	4	3516	1543515
882	4	3520	1547031
883	4	3524	1550551
884	4	3528	1554075
885	4	3532	1557603
886	4	3536	1561135
887	4	3540	1564671
888	4	3544	1568211
889	4	3548	1571755
890	4	3552	1575303
891	4	3556	1578855
892	4	3560	1582411
893	4	3564	1585971
894	4	3568	1589535
895	4	3572	1593103
896	4	3576	1596675
897	4	3580	1600251
898	4	3584	1603831
899	4	3588	1607415
900	4	3592	1611003
901	4	3596	1614595
902	4	3600	1618191
903	4	3604	1621791
904	4	3608	1625395
905	4	3612	1629003
906	4	3616	1632615
907	4	3620	1636231
908	4	3624	1639851
909	4	3628	1643475
910	4	3632	1647103
911	4	3636	1650735
912	4	3640	1654371
913	4	3644	1658011
914	4	3648	1661655
915	4	3652	1665303
916	4	3656	1668955
917	4	3660	1672611
918	4	3664	1676271
919	4	3668	1679935
920	4	3672	1683603
921	4	3676	1687275
922	4	3680	1690951
923	4	3684	1694631
924	4	3688	1698315
925	4	3692	1702003
926	4	3696	1705695
927	4	3700	1709391
928	4	3704	1713091
929	4	3708	1716795
930	4	3712	1720503
931	4	3716	1724215
932	4	3720	1727931
933	4	3724	1731651
934	4	3728	1735375
935	4	3732	1739103
936	4	3736	1742835
937	4	3740	1746571
938	4	3744	1750311
939	4	3748	1754055
940	4	3752	1757803
941	4	3756	1761555
942	4	3760	1765311
943	4	3764	1769071
944	4	3768	1772835
945	4	3772	1776603
946	4	3776	1780375
947	4	3780	1784151
948	4	3784	1787931
949	4	3788	1791715
950	4	3792	1795503
951	4	3796	1799295
952	4	3800	1803091
953	4	3804	1806891
954	4	3808	1810695
955	4	3812	1814503
956	4	3816	1818315
957	4	3820	1822131
958	4	3824	1825951
959	4	3828	1829775
960	4	3832	1833603
961	4	3836	1837435
962	4	3840	1841271
963	4	3844	1845111
964	4	3848	1848955
965	4	3852	1852803
966	4	3856	1856655
967	4	3860	1860511
968	4	3864	1864371
969	4	3868	1868235
970	4	3872	1872103
971	4	3876	1875975
972	4	3880	1879851
973	4	3884	1883731
974	4	3888	1887615
975	4	3892	1891503
976	4	3896	1895395
977	4	3900	1899291
978	4	3904	1903191
979	4	3908	1907095
980	4	3912	1911003
981	4	3916	1914915
982	4	3920	1918831
983	4	3924	1922751
984	4	3928	1926675
985	4	3932	1930603
986	4	3936	1934535
987	4	3940	1938471
988	4	3944	1942411
989	4	3948	1946355
990	4	3952	1950303
991	4	3956	1954255
992	4	3960	1958211
993	4	3964	1962171
994	4	3968	1966135
995	4	3972	1970103
996	4	3976	1974075
997	4	3980	1978051
998	4	3984	1982031
999	4	3988	1986015
1000	4	3992	1990003
